Sequence_id,GC1%,GC2%,GC3%
scaffold477-size66664-gene-0.2,49.494949494949495,44.44444444444444,51.515151515151516
scaffold477-size66664-gene-0.3,49.494949494949495,44.44444444444444,51.515151515151516
scaffold477-size66664-gene-0.4,44.75524475524475,35.31468531468531,32.16783216783217
scaffold479-size25268-gene-0.0,53.88692579505301,42.226148409893995,38.869257950530034
scaffold479-size25268-gene-0.1,42.34234234234234,40.090090090090094,46.3963963963964
scaffold48-size279779-gene-0.47,48.484848484848484,36.36363636363637,55.3030303030303
scaffold48-size279779-gene-0.48,56.63716814159292,37.610619469026545,47.78761061946903
scaffold48-size279779-gene-0.49,52.88461538461539,48.07692307692308,52.88461538461539
scaffold48-size279779-gene-0.50,58.3206106870229,39.541984732824424,47.48091603053435
scaffold48-size279779-gene-0.51,52.21238938053098,45.42772861356932,57.817109144542776
scaffold48-size279779-gene-0.52,55.21783181357649,40.52684903748733,43.262411347517734
scaffold48-size279779-gene-0.53,55.400696864111495,42.1602787456446,39.02439024390244
scaffold48-size279779-gene-0.54,72.6027397260274,75.34246575342466,63.013698630136986
scaffold48-size279779-gene-0.55,56.53333333333334,39.46666666666667,56.53333333333334
scaffold48-size279779-gene-0.56,56.779661016949156,42.3728813559322,47.740112994350284
scaffold48-size279779-gene-0.57,56.16438356164384,37.67123287671233,56.16438356164384
scaffold48-size279779-gene-0.58,58.57043719639139,52.047189451769604,45.94031922276197
scaffold48-size279779-gene-0.59,55.01672240802675,38.12709030100335,53.84615384615385
scaffold48-size279779-gene-0.60,54.58715596330275,45.87155963302752,46.788990825688074
scaffold48-size279779-gene-0.61,52.11726384364821,32.89902280130293,48.85993485342019
scaffold48-size279779-gene-0.62,54.589371980676326,51.20772946859904,50.72463768115942
scaffold48-size279779-gene-0.63,55.99078341013824,40.32258064516129,44.93087557603687
scaffold48-size279779-gene-0.64,49.162011173184354,37.988826815642454,40.78212290502793
scaffold48-size279779-gene-0.65,53.9622641509434,43.0188679245283,45.28301886792453
scaffold48-size279779-gene-0.66,57.11206896551724,45.043103448275865,57.543103448275865
scaffold48-size279779-gene-0.67,51.11111111111111,43.492063492063494,40.0
scaffold48-size279779-gene-0.68,60.18691588785047,52.71028037383177,57.570093457943926
scaffold48-size279779-gene-0.69,60.57142857142858,43.142857142857146,64.28571428571429
scaffold48-size279779-gene-0.70,57.2692793931732,43.48925410872314,45.13274336283185
scaffold48-size279779-gene-0.71,50.36496350364964,33.57664233576642,50.36496350364964
scaffold48-size279779-gene-0.72,54.328358208955216,47.462686567164184,42.98507462686567
scaffold48-size279779-gene-0.73,58.545918367346935,38.64795918367347,45.66326530612245
scaffold48-size279779-gene-0.74,50.0,44.79166666666667,44.44444444444444
scaffold48-size279779-gene-0.75,55.36480686695279,36.48068669527897,46.137339055793994
scaffold48-size279779-gene-0.76,62.04379562043796,48.175182481751825,41.605839416058394
scaffold48-size279779-gene-0.77,55.72519083969466,54.19847328244275,36.6412213740458
scaffold48-size279779-gene-0.78,58.51851851851851,58.51851851851851,53.333333333333336
scaffold48-size279779-gene-1.0,53.135313531353134,60.066006600660074,58.745874587458744
scaffold48-size279779-gene-1.1,60.78431372549019,50.08912655971479,56.68449197860963
scaffold48-size279779-gene-1.10,75.63025210084034,63.02521008403361,54.621848739495796
scaffold48-size279779-gene-1.11,51.633986928104584,39.651416122004356,49.01960784313725
scaffold48-size279779-gene-1.12,52.94117647058824,50.26737967914438,45.45454545454545
scaffold48-size279779-gene-1.13,54.0,35.0,53.25
scaffold48-size279779-gene-1.14,95.75471698113208,73.58490566037736,54.71698113207547
scaffold48-size279779-gene-1.15,51.03578154425612,45.00941619585687,44.8210922787194
scaffold48-size279779-gene-1.16,53.64341085271318,40.46511627906977,44.651162790697676
scaffold48-size279779-gene-1.17,55.79514824797843,40.43126684636118,44.07008086253369
scaffold48-size279779-gene-1.18,81.46067415730337,44.38202247191011,64.04494382022472
scaffold48-size279779-gene-1.19,54.663991975927786,42.72818455366098,49.74924774322969
scaffold48-size279779-gene-1.2,44.623655913978496,42.473118279569896,47.31182795698925
scaffold48-size279779-gene-1.20,55.42168674698795,50.0,42.77108433734939
scaffold48-size279779-gene-1.21,53.98230088495575,40.26548672566372,46.902654867256636
scaffold48-size279779-gene-1.22,63.64532019704433,46.30541871921182,63.64532019704433
scaffold48-size279779-gene-1.23,87.08487084870849,74.53874538745387,68.63468634686348
scaffold48-size279779-gene-1.24,97.48427672955975,74.0880503144654,70.31446540880502
scaffold48-size279779-gene-1.25,59.40959409594095,36.53136531365313,47.23247232472325
scaffold48-size279779-gene-1.26,52.20061412487206,42.784032753326514,44.626407369498466
scaffold48-size279779-gene-1.27,62.99559471365639,44.49339207048458,50.22026431718062
scaffold48-size279779-gene-1.28,53.46534653465347,48.18481848184818,56.76567656765676
scaffold48-size279779-gene-1.29,57.490196078431374,52.23529411764706,43.68627450980392
scaffold48-size279779-gene-1.3,58.44748858447488,42.465753424657535,48.401826484018265
scaffold48-size279779-gene-1.30,57.94117647058824,43.8235294117647,49.705882352941174
scaffold48-size279779-gene-1.31,62.31343283582089,59.70149253731343,67.91044776119402
scaffold48-size279779-gene-1.32,79.05236907730672,59.35162094763092,57.605985037406484
scaffold48-size279779-gene-1.33,52.02312138728323,54.91329479768786,52.02312138728323
scaffold48-size279779-gene-1.34,51.26436781609195,35.63218390804598,45.74712643678161
scaffold48-size279779-gene-1.35,57.566765578635014,41.09792284866469,42.72997032640949
scaffold48-size279779-gene-1.36,64.36363636363637,40.0,50.54545454545455
scaffold48-size279779-gene-1.37,84.93150684931507,71.23287671232876,38.35616438356164
scaffold48-size279779-gene-1.38,53.93258426966292,41.29213483146067,49.157303370786515
scaffold48-size279779-gene-1.39,56.118143459915615,40.08438818565401,48.24191279887483
scaffold48-size279779-gene-1.4,61.78343949044586,49.044585987261144,67.51592356687898
scaffold48-size279779-gene-1.40,57.01492537313433,41.64179104477612,45.67164179104478
scaffold48-size279779-gene-1.41,55.453350854139295,41.52431011826544,47.43758212877792
scaffold48-size279779-gene-1.42,52.867383512544805,41.75627240143369,53.2258064516129
scaffold48-size279779-gene-1.43,71.64179104477611,64.17910447761194,71.64179104477611
scaffold48-size279779-gene-1.44,82.5531914893617,69.7872340425532,62.97872340425532
scaffold48-size279779-gene-1.45,54.95495495495496,39.768339768339764,50.57915057915058
scaffold48-size279779-gene-1.46,60.063897763578275,68.370607028754,30.35143769968051
scaffold48-size279779-gene-1.47,53.25732899022802,38.43648208469055,43.48534201954398
scaffold48-size279779-gene-1.48,57.014388489208635,42.985611510791365,45.32374100719424
scaffold48-size279779-gene-1.49,59.84251968503938,49.60629921259843,67.32283464566929
scaffold48-size279779-gene-1.5,59.88023952095808,40.119760479041915,46.10778443113773
scaffold48-size279779-gene-1.50,95.3225806451613,73.87096774193549,54.677419354838705
scaffold48-size279779-gene-1.51,96.27976190476191,61.904761904761905,74.40476190476191
scaffold48-size279779-gene-1.52,62.616822429906534,47.323704333050124,61.34239592183517
scaffold48-size279779-gene-1.6,57.21455457967378,49.184441656210794,44.54203262233375
scaffold48-size279779-gene-1.7,51.0548523206751,40.08438818565401,43.459915611814345
scaffold48-size279779-gene-1.8,54.86725663716814,44.955752212389385,45.48672566371682
scaffold48-size279779-gene-1.9,68.86792452830188,62.264150943396224,54.71698113207547
scaffold481-size24899-gene-0.0,66.26865671641791,57.91044776119403,65.07462686567163
scaffold481-size24899-gene-0.1,54.7486033519553,49.162011173184354,46.927374301675975
scaffold481-size24899-gene-0.2,54.48028673835126,42.65232974910394,48.028673835125446
scaffold481-size24899-gene-0.3,74.48275862068967,65.51724137931035,65.51724137931035
scaffold481-size24899-gene-0.4,48.19277108433735,38.31325301204819,39.75903614457831
scaffold481-size24899-gene-0.5,46.12403100775194,41.47286821705426,45.348837209302324
scaffold486-size24501-gene-0.0,63.1979695431472,55.83756345177665,54.568527918781726
scaffold486-size24501-gene-0.1,48.113207547169814,43.86792452830189,61.32075471698113
scaffold486-size24501-gene-0.2,57.446808510638306,44.984802431610944,56.838905775075986
scaffold486-size24501-gene-0.3,55.69620253164557,35.75949367088608,50.31645569620253
scaffold486-size24501-gene-0.4,56.71641791044776,49.25373134328358,34.32835820895522
scaffold49-size339996-gene-0.0,74.78260869565217,61.73913043478261,45.21739130434783
scaffold49-size339996-gene-0.1,66.14173228346458,47.24409448818898,53.54330708661418
scaffold49-size339996-gene-1.0-mRNA-1,79.04967602591793,65.44276457883369,64.79481641468684
scaffold49-size339996-gene-1.1,54.19354838709678,49.03225806451613,52.25806451612903
scaffold49-size339996-gene-1.10,61.40350877192983,33.91812865497076,38.59649122807017
scaffold49-size339996-gene-1.11,68.25396825396825,61.904761904761905,69.84126984126983
scaffold49-size339996-gene-1.12,80.82191780821918,58.9041095890411,69.17808219178082
scaffold49-size339996-gene-1.13,51.474530831099194,40.48257372654155,45.57640750670242
scaffold49-size339996-gene-1.2,72.04545454545455,62.272727272727266,58.409090909090914
scaffold49-size339996-gene-1.3,58.549222797927456,58.03108808290155,51.29533678756477
scaffold49-size339996-gene-1.4,59.195402298850574,52.87356321839081,59.77011494252874
scaffold49-size339996-gene-1.5,50.0,30.405405405405407,40.54054054054054
scaffold49-size339996-gene-1.6,57.8397212543554,46.45760743321719,47.73519163763066
scaffold49-size339996-gene-1.7,51.388888888888886,37.84722222222222,42.70833333333333
scaffold49-size339996-gene-1.8,67.55852842809364,51.17056856187291,57.52508361204013
scaffold49-size339996-gene-1.9,78.32699619771863,64.25855513307985,52.09125475285171
scaffold49-size339996-gene-2.13,79.16666666666666,45.23809523809524,60.71428571428571
scaffold49-size339996-gene-2.14,81.17647058823529,81.76470588235294,75.29411764705883
scaffold49-size339996-gene-2.15,66.99029126213593,40.77669902912621,51.45631067961165
scaffold49-size339996-gene-2.16,58.291457286432156,51.256281407035175,56.78391959798995
scaffold49-size339996-gene-2.17,57.345971563981045,48.34123222748815,47.867298578199055
scaffold49-size339996-gene-2.18,53.345070422535215,39.61267605633803,51.056338028169016
scaffold49-size339996-gene-2.19,85.16746411483254,51.196172248803826,62.67942583732058
scaffold49-size339996-gene-2.20,55.79322638146168,43.13725490196079,56.14973262032086
scaffold49-size339996-gene-2.21,51.30049806308799,39.73436635307139,41.062534587714445
scaffold49-size339996-gene-2.22,90.07352941176471,74.63235294117648,53.67647058823529
scaffold49-size339996-gene-2.23,51.12219451371571,38.279301745635905,46.88279301745636
scaffold49-size339996-gene-2.24,71.42857142857143,72.72727272727273,68.83116883116884
scaffold49-size339996-gene-2.25,57.01275045537341,49.90892531876138,50.09107468123861
scaffold490-size23861-gene-0.0,54.90196078431373,41.50326797385621,64.37908496732027
scaffold491-size23803-gene-0.0,55.9748427672956,55.9748427672956,50.943396226415096
scaffold493-size23495-gene-0.0,54.278305963699225,41.65946413137425,44.2523768366465
scaffold493-size23495-gene-0.1,80.16528925619835,62.8099173553719,62.8099173553719
scaffold493-size23495-gene-0.2,93.26923076923077,81.73076923076923,67.3076923076923
scaffold493-size23495-gene-0.3,61.011904761904766,45.23809523809524,58.333333333333336
scaffold493-size23495-gene-0.4,53.558052434456926,37.82771535580524,61.42322097378277
scaffold493-size23495-gene-0.5,90.55690072639226,73.60774818401937,57.14285714285714
scaffold493-size23495-gene-0.6,87.60330578512396,56.19834710743802,67.76859504132231
scaffold493-size23495-gene-0.7,57.89473684210527,46.616541353383454,55.26315789473685
scaffold494-size23341-gene-0.0,60.43478260869565,45.65217391304348,61.30434782608696
scaffold494-size23341-gene-0.1,55.84112149532711,45.794392523364486,48.598130841121495
scaffold494-size23341-gene-0.2,78.57142857142857,66.66666666666666,71.42857142857143
scaffold494-size23341-gene-0.3,57.57575757575758,53.535353535353536,57.57575757575758
scaffold494-size23341-gene-0.4,61.111111111111114,43.05555555555556,46.52777777777778
scaffold494-size23341-gene-0.5,65.02242152466367,42.152466367713004,49.327354260089685
scaffold495-size23274-gene-0.0,51.28205128205128,42.94871794871795,40.38461538461539
scaffold496-size23232-gene-0.1,57.57575757575758,53.535353535353536,57.57575757575758
scaffold496-size23232-gene-0.2,55.84112149532711,45.794392523364486,48.598130841121495
scaffold496-size23232-gene-0.3,60.70175438596491,45.26315789473684,63.50877192982456
scaffold5-size699606-gene-0.17,53.34773218142549,40.38876889848812,44.9244060475162
scaffold5-size699606-gene-0.18,57.02479338842975,51.2396694214876,39.66942148760331
scaffold5-size699606-gene-0.19,71.76015473887814,56.09284332688588,65.37717601547389
scaffold5-size699606-gene-0.20,59.27083333333333,50.208333333333336,50.83333333333333
scaffold5-size699606-gene-0.21,59.55056179775281,46.06741573033708,44.38202247191011
scaffold5-size699606-gene-0.22,58.63874345549738,41.361256544502616,45.0261780104712
scaffold5-size699606-gene-0.23,74.56359102244389,39.65087281795511,38.403990024937656
scaffold5-size699606-gene-0.24,49.193548387096776,54.3010752688172,55.107526881720425
scaffold5-size699606-gene-0.25,63.738738738738746,44.14414414414414,47.74774774774775
scaffold5-size699606-gene-0.26,60.04540295119183,40.97616345062429,45.062429057888764
scaffold5-size699606-gene-0.27,62.676056338028175,45.07042253521127,43.66197183098591
scaffold5-size699606-gene-0.28,59.45945945945946,44.36936936936937,50.0
scaffold5-size699606-gene-0.29,58.602150537634415,48.2078853046595,57.34767025089605
scaffold5-size699606-gene-0.30,58.99053627760252,34.70031545741325,48.26498422712934
scaffold5-size699606-gene-0.31,62.39316239316239,49.358974358974365,67.52136752136752
scaffold5-size699606-gene-0.32,61.146496815286625,45.85987261146497,78.343949044586
scaffold5-size699606-gene-0.33,63.372093023255815,48.643410852713174,66.27906976744185
scaffold5-size699606-gene-0.34,85.71428571428571,67.3469387755102,57.55102040816327
scaffold5-size699606-gene-0.35,53.170731707317074,38.048780487804876,45.36585365853659
scaffold5-size699606-gene-0.36,55.14184397163121,40.95744680851064,47.5177304964539
scaffold5-size699606-gene-0.37,61.0,49.0,44.0
scaffold5-size699606-gene-0.38,67.41573033707866,48.68913857677903,57.67790262172284
scaffold5-size699606-gene-0.39,62.56983240223464,55.865921787709496,49.162011173184354
scaffold5-size699606-gene-0.40,55.44100801832761,49.59908361970218,49.140893470790374
scaffold5-size699606-gene-0.41,53.62318840579711,53.985507246376805,36.95652173913043
scaffold5-size699606-gene-0.42,66.66666666666666,45.38461538461539,58.20512820512821
scaffold5-size699606-gene-0.43,63.07692307692307,48.034188034188034,63.760683760683754
scaffold5-size699606-gene-0.44,59.7444089456869,41.853035143769965,73.48242811501598
scaffold5-size699606-gene-1.20,56.25,36.029411764705884,50.0
scaffold5-size699606-gene-1.21,65.5688622754491,52.29540918163673,57.684630738522955
scaffold5-size699606-gene-1.22,64.80836236933798,46.68989547038328,69.68641114982579
scaffold5-size699606-gene-1.23,50.0998003992016,39.321357285429144,45.90818363273453
scaffold5-size699606-gene-1.24,58.156028368794324,43.262411347517734,47.5177304964539
scaffold5-size699606-gene-1.25,52.643678160919535,45.82375478927203,43.29501915708812
scaffold5-size699606-gene-1.26,59.654178674351584,57.636887608069166,47.262247838616716
scaffold5-size699606-gene-1.27,60.75581395348837,44.47674418604651,45.93023255813954
scaffold5-size699606-gene-1.28,54.90196078431373,42.8921568627451,54.90196078431373
scaffold5-size699606-gene-1.29,62.97229219143576,50.377833753148614,45.34005037783375
scaffold5-size699606-gene-1.30,56.71641791044776,42.723880597014926,47.38805970149254
scaffold5-size699606-gene-1.31,66.06334841628959,44.79638009049774,42.53393665158371
scaffold5-size699606-gene-1.32,63.988919667590025,48.199445983379505,54.016620498614955
scaffold5-size699606-gene-1.33,52.142857142857146,50.71428571428571,50.357142857142854
scaffold5-size699606-gene-1.34,55.18518518518518,55.18518518518518,68.88888888888889
scaffold5-size699606-gene-1.35,55.012853470437015,49.87146529562982,48.58611825192802
scaffold5-size699606-gene-1.36,58.92255892255892,45.79124579124579,52.18855218855219
scaffold5-size699606-gene-1.37,56.653225806451616,39.91935483870967,50.403225806451616
scaffold5-size699606-gene-1.38,62.14511041009464,37.22397476340694,44.479495268138805
scaffold5-size699606-gene-1.39,57.58241758241758,43.51648351648352,47.03296703296703
scaffold5-size699606-gene-1.40,70.85889570552148,56.44171779141104,68.09815950920245
scaffold5-size699606-gene-1.41,54.81481481481482,58.51851851851851,39.25925925925926
scaffold5-size699606-gene-1.42,51.204819277108435,59.63855421686747,54.81927710843374
scaffold5-size699606-gene-1.43,55.72519083969466,46.56488549618321,47.07379134860051
scaffold5-size699606-gene-1.44,50.78864353312302,46.37223974763407,41.95583596214511
scaffold5-size699606-gene-1.45,55.55555555555556,50.0,54.39814814814815
scaffold5-size699606-gene-1.46,62.96296296296296,37.77777777777778,43.7037037037037
scaffold5-size699606-gene-1.47,57.391304347826086,42.89855072463768,43.47826086956522
scaffold5-size699606-gene-1.48,63.47826086956522,40.869565217391305,51.30434782608696
scaffold5-size699606-gene-1.49,48.91304347826087,34.78260869565217,53.2608695652174
scaffold5-size699606-gene-1.50,58.9041095890411,53.88127853881278,50.68493150684932
scaffold5-size699606-gene-1.51,55.55555555555556,46.41975308641975,54.567901234567906
scaffold5-size699606-gene-1.52,66.77966101694915,52.20338983050847,77.62711864406779
scaffold5-size699606-gene-1.53,60.90425531914894,44.148936170212764,65.69148936170212
scaffold5-size699606-gene-2.34,56.705882352941174,44.94117647058823,53.529411764705884
scaffold5-size699606-gene-2.35,47.27891156462585,44.5578231292517,45.57823129251701
scaffold5-size699606-gene-2.36,59.26933540614069,51.61290322580645,45.316750874465605
scaffold5-size699606-gene-2.37,60.45454545454545,40.909090909090914,49.77272727272727
scaffold5-size699606-gene-2.38,73.37110481586402,58.35694050991501,52.69121813031161
scaffold5-size699606-gene-2.39,60.48632218844985,37.28470111448835,49.24012158054711
scaffold5-size699606-gene-2.40,59.06183368869936,45.41577825159915,63.75266524520256
scaffold5-size699606-gene-2.41,57.76699029126213,48.30097087378641,48.786407766990294
scaffold5-size699606-gene-2.42,51.616766467065865,43.532934131736525,42.5748502994012
scaffold5-size699606-gene-2.43,56.57237936772047,46.422628951747086,42.92845257903494
scaffold5-size699606-gene-2.44,51.19521912350598,44.223107569721115,38.24701195219124
scaffold5-size699606-gene-2.45,60.634547591069335,44.30082256169213,46.650998824911866
scaffold5-size699606-gene-2.46,62.1380846325167,47.43875278396437,55.233853006681514
scaffold5-size699606-gene-2.47,53.85892116182573,51.70124481327802,39.5850622406639
scaffold5-size699606-gene-2.48,56.060606060606055,45.45454545454545,63.63636363636363
scaffold5-size699606-gene-2.49,57.08582834331337,40.91816367265469,42.315369261477045
scaffold5-size699606-gene-2.50,88.44444444444444,74.66666666666667,56.00000000000001
scaffold5-size699606-gene-2.51,52.68320830929025,51.356030005770336,50.778995960761684
scaffold5-size699606-gene-2.52,53.086419753086425,51.440329218106996,40.74074074074074
scaffold5-size699606-gene-2.53,57.20930232558139,39.53488372093023,46.51162790697674
scaffold5-size699606-gene-2.54,52.88135593220339,42.03389830508474,46.440677966101696
scaffold5-size699606-gene-2.55,52.44565217391305,39.67391304347826,47.55434782608695
scaffold5-size699606-gene-2.56,54.385964912280706,35.08771929824561,52.63157894736842
scaffold5-size699606-gene-2.57,54.96828752642706,41.2262156448203,48.20295983086681
scaffold5-size699606-gene-2.58,58.80913539967374,47.79771615008156,41.517128874388256
scaffold5-size699606-gene-2.59,58.35777126099707,46.18768328445748,50.29325513196481
scaffold5-size699606-gene-2.60,53.8255033557047,42.41610738255034,44.42953020134228
scaffold5-size699606-gene-2.61,55.67144719687093,39.50456323337679,47.06649282920469
scaffold5-size699606-gene-2.62,63.74269005847953,44.44444444444444,42.69005847953216
scaffold5-size699606-gene-2.63,57.10900473933649,43.60189573459716,39.57345971563981
scaffold5-size699606-gene-2.64,64.6376811594203,49.85507246376812,52.46376811594203
scaffold5-size699606-gene-2.65,54.9520766773163,38.33865814696485,55.27156549520767
scaffold5-size699606-gene-3.0,87.65243902439023,68.29268292682927,59.45121951219512
scaffold5-size699606-gene-3.1,50.56603773584906,43.77358490566038,52.83018867924528
scaffold5-size699606-gene-3.10,63.13823163138231,40.099626400996264,49.813200498132005
scaffold5-size699606-gene-3.11,66.05504587155964,48.62385321100918,40.825688073394495
scaffold5-size699606-gene-3.12,55.14223194748359,43.544857768052516,42.4507658643326
scaffold5-size699606-gene-3.13,61.702127659574465,50.53191489361703,63.297872340425535
scaffold5-size699606-gene-3.14,54.76603119584056,43.84748700173311,44.367417677642976
scaffold5-size699606-gene-3.15,60.828025477707,43.63057324840764,59.554140127388536
scaffold5-size699606-gene-3.16,52.235772357723576,39.83739837398374,51.829268292682926
scaffold5-size699606-gene-3.17,59.33682373472949,45.89877835951135,51.65794066317626
scaffold5-size699606-gene-3.18,56.313131313131315,41.41414141414141,46.717171717171716
scaffold5-size699606-gene-3.19,53.987730061349694,43.25153374233129,42.02453987730061
scaffold5-size699606-gene-3.2,58.69565217391305,43.04347826086957,64.78260869565217
scaffold5-size699606-gene-3.20,65.93406593406593,61.53846153846154,58.24175824175825
scaffold5-size699606-gene-3.21,65.38461538461539,61.53846153846154,75.96153846153845
scaffold5-size699606-gene-3.22,73.80281690140845,55.49295774647888,51.83098591549295
scaffold5-size699606-gene-3.23,88.07339449541286,66.05504587155964,94.4954128440367
scaffold5-size699606-gene-3.24,60.45340050377834,45.843828715365234,51.88916876574308
scaffold5-size699606-gene-3.25,53.170731707317074,44.390243902439025,42.926829268292686
scaffold5-size699606-gene-3.26,63.013698630136986,59.589041095890416,52.73972602739726
scaffold5-size699606-gene-3.27,58.166666666666664,40.833333333333336,43.0
scaffold5-size699606-gene-3.28,51.150895140664964,46.547314578005114,46.80306905370844
scaffold5-size699606-gene-3.29,57.78635778635779,43.62934362934363,50.45045045045045
scaffold5-size699606-gene-3.3,63.18407960199005,43.78109452736319,45.77114427860697
scaffold5-size699606-gene-3.30,62.01117318435754,44.6927374301676,60.893854748603346
scaffold5-size699606-gene-3.31,57.63052208835341,43.57429718875502,45.38152610441767
scaffold5-size699606-gene-3.32,51.2743628185907,40.17991004497751,58.32083958020989
scaffold5-size699606-gene-3.33,86.31284916201118,58.10055865921788,63.40782122905028
scaffold5-size699606-gene-3.34,55.165692007797276,48.732943469785575,53.80116959064327
scaffold5-size699606-gene-3.35,58.65479723046489,42.433234421364986,44.510385756676556
scaffold5-size699606-gene-3.36,56.372549019607845,36.76470588235294,57.35294117647059
scaffold5-size699606-gene-3.37,64.83516483516483,61.53846153846154,60.43956043956044
scaffold5-size699606-gene-3.38,63.829787234042556,61.702127659574465,56.38297872340425
scaffold5-size699606-gene-3.39,93.27485380116958,70.76023391812866,71.05263157894737
scaffold5-size699606-gene-3.4,55.86206896551724,49.310344827586206,46.89655172413793
scaffold5-size699606-gene-3.40,82.71028037383178,71.49532710280374,58.41121495327103
scaffold5-size699606-gene-3.5,60.68052930056711,45.55765595463138,41.58790170132325
scaffold5-size699606-gene-3.6,55.73248407643312,42.99363057324841,39.80891719745223
scaffold5-size699606-gene-3.7,48.484848484848484,42.42424242424242,44.24242424242424
scaffold5-size699606-gene-3.8,58.27814569536424,50.331125827814574,50.993377483443716
scaffold5-size699606-gene-3.9,54.37100213219617,48.61407249466951,45.41577825159915
scaffold5-size699606-gene-4.0,62.20657276995305,47.652582159624416,60.093896713615024
scaffold5-size699606-gene-4.1,49.284253578732105,38.036809815950924,52.3517382413088
scaffold5-size699606-gene-4.10,69.70954356846472,49.79253112033195,63.48547717842323
scaffold5-size699606-gene-4.11,58.8477366255144,43.20987654320987,51.440329218106996
scaffold5-size699606-gene-4.12,56.97674418604651,40.406976744186046,47.383720930232556
scaffold5-size699606-gene-4.13,58.17204301075268,42.58064516129032,50.53763440860215
scaffold5-size699606-gene-4.14,61.016949152542374,44.06779661016949,42.3728813559322
scaffold5-size699606-gene-4.15,57.19557195571956,40.959409594095945,47.601476014760145
scaffold5-size699606-gene-4.16,53.125,50.0,42.5
scaffold5-size699606-gene-4.17,67.53246753246754,57.14285714285714,60.3896103896104
scaffold5-size699606-gene-4.18,50.68493150684932,48.63013698630137,56.16438356164384
scaffold5-size699606-gene-4.19,58.252427184466015,53.398058252427184,52.42718446601942
scaffold5-size699606-gene-4.2,54.109589041095894,41.0958904109589,46.57534246575342
scaffold5-size699606-gene-4.20,51.8850987432675,44.165170556552965,47.03770197486535
scaffold5-size699606-gene-4.21,52.55474452554745,35.27980535279806,47.201946472019465
scaffold5-size699606-gene-4.22,55.625436757512226,44.863731656184484,43.466107617051016
scaffold5-size699606-gene-4.23,55.833333333333336,43.888888888888886,39.44444444444444
scaffold5-size699606-gene-4.24,60.752688172043015,44.44444444444444,55.46594982078853
scaffold5-size699606-gene-4.25,64.28571428571429,65.71428571428571,61.42857142857143
scaffold5-size699606-gene-4.26,59.86842105263158,54.60526315789473,47.368421052631575
scaffold5-size699606-gene-4.27,66.25310173697271,52.605459057071954,61.78660049627791
scaffold5-size699606-gene-4.28,49.32614555256065,43.39622641509434,44.74393530997305
scaffold5-size699606-gene-4.29,73.80952380952381,40.476190476190474,59.523809523809526
scaffold5-size699606-gene-4.3,62.35294117647059,45.88235294117647,44.70588235294118
scaffold5-size699606-gene-4.4,55.39473684210526,37.5,54.473684210526315
scaffold5-size699606-gene-4.5,59.178082191780824,43.013698630136986,45.20547945205479
scaffold5-size699606-gene-4.6,54.38175270108043,46.818727490996395,45.79831932773109
scaffold5-size699606-gene-4.7,59.09090909090909,44.88636363636363,55.11363636363637
scaffold5-size699606-gene-4.8,59.20245398773007,38.95705521472393,43.558282208588956
scaffold5-size699606-gene-4.9,48.35820895522388,40.8955223880597,44.47761194029851
scaffold5-size699606-gene-5.0,63.33333333333333,45.55555555555556,34.44444444444444
scaffold5-size699606-gene-5.1,55.418250950570346,44.866920152091254,42.49049429657795
scaffold5-size699606-gene-5.10,57.14285714285714,44.642857142857146,41.517857142857146
scaffold5-size699606-gene-5.11,57.556270096463024,42.765273311897104,52.09003215434084
scaffold5-size699606-gene-5.12,59.79228486646885,44.362017804154306,60.23738872403561
scaffold5-size699606-gene-5.13,61.197916666666664,46.35416666666667,67.70833333333334
scaffold5-size699606-gene-5.14,60.545905707196034,41.43920595533499,46.40198511166253
scaffold5-size699606-gene-5.15,53.101736972704714,39.826302729528535,48.635235732009924
scaffold5-size699606-gene-5.16,56.06407322654462,38.901601830663616,61.556064073226544
scaffold5-size699606-gene-5.17,64.97695852534562,41.935483870967744,74.65437788018433
scaffold5-size699606-gene-5.18,77.04918032786885,64.75409836065575,67.21311475409836
scaffold5-size699606-gene-5.19,55.434782608695656,41.30434782608695,52.17391304347826
scaffold5-size699606-gene-5.2,52.083333333333336,46.52777777777778,59.02777777777778
scaffold5-size699606-gene-5.20,81.76470588235294,65.88235294117646,48.23529411764706
scaffold5-size699606-gene-5.21,53.55648535564853,46.44351464435147,54.39330543933054
scaffold5-size699606-gene-5.22,57.14285714285714,43.47826086956522,41.61490683229814
scaffold5-size699606-gene-5.23,56.015037593984964,40.6015037593985,50.75187969924813
scaffold5-size699606-gene-5.24,64.25196850393701,52.91338582677165,50.39370078740157
scaffold5-size699606-gene-5.25,59.94152046783626,40.643274853801174,72.51461988304094
scaffold5-size699606-gene-5.26,92.43421052631578,79.93421052631578,75.32894736842105
scaffold5-size699606-gene-5.27,58.19672131147541,55.73770491803278,59.83606557377049
scaffold5-size699606-gene-5.28,55.90062111801242,39.44099378881988,46.8944099378882
scaffold5-size699606-gene-5.29,48.10996563573883,36.769759450171826,46.04810996563574
scaffold5-size699606-gene-5.3,58.55263157894737,46.49122807017544,50.877192982456144
scaffold5-size699606-gene-5.30,61.78861788617886,28.455284552845526,45.52845528455284
scaffold5-size699606-gene-5.31,54.78547854785478,38.613861386138616,49.504950495049506
scaffold5-size699606-gene-5.32,52.04262877442274,42.98401420959148,45.825932504440495
